skill_1,skill_2,similarity_score
87,125,0.45
87,126,0.34
87,127,0.35
87,128,0.44
87,129,0.43
87,130,0.33
87,131,0.31
87,132,0.24
87,133,0.28
87,134,0.25
87,135,0.24
87,136,0.24
87,137,0.3
87,138,0.22
87,139,0.42
87,140,0.26
87,141,0.43
87,142,0.38
87,143,0.25
87,144,0.29
87,145,0.37
87,146,0.5
87,147,0.54
87,148,0.47
87,149,0.54
87,150,0.48
87,151,0.29
87,152,0.25
87,153,0.35
87,154,0.31
87,155,0.22
87,156,0.4
87,157,0.44
87,158,0.71
87,159,0.76
87,160,0.42
87,161,0.43
87,162,0.24
87,163,0.21
87,164,0.24
87,165,0.28
88,89,0.84
88,90,0.74
88,91,0.67
88,92,0.72
88,93,0.75
88,94,0.77
88,95,0.7
88,96,0.72
88,97,0.69
88,98,0.72
88,99,0.7
88,100,0.73
88,101,0.66
88,102,0.64
88,103,0.71
88,104,0.6
88,105,0.65
88,106,0.44
88,107,0.48
88,108,0.36
88,109,0.34
88,110,0.42
88,111,0.55
88,112,0.34
88,113,0.41
88,114,0.38
88,115,0.49
88,116,0.46
88,117,0.43
88,118,0.5
88,119,0.49
88,120,0.48
88,121,0.53
88,122,0.42
88,123,0.35
88,124,0.45
88,125,0.53
88,126,0.31
88,127,0.34
88,128,0.36
88,129,0.36
88,130,0.36
88,131,0.21
88,132,0.22
88,133,0.25
88,134,0.22
88,135,0.25
88,136,0.23
88,137,0.22
88,138,0.18
88,139,0.42
88,140,0.26
88,141,0.37
88,142,0.42
88,143,0.25
88,144,0.23
88,145,0.33
88,146,0.55
88,147,0.54
88,148,0.39
88,149,0.55
88,150,0.48
88,151,0.27
88,152,0.32
88,153,0.33
88,154,0.23
88,155,0.23
88,156,0.41
88,157,0.39
88,158,0.64
88,159,0.8
88,160,0.48
88,161,0.36
88,162,0.2
88,163,0.26
88,164,0.26
88,165,0.27
89,90,0.73
89,91,0.66
89,92,0.67
89,93,0.79
89,94,0.81
89,95,0.66
89,96,0.73
89,97,0.72
89,98,0.75
89,99,0.65
89,100,0.75
89,101,0.66
89,102,0.66
89,103,0.73
89,104,0.57
89,105,0.69
89,106,0.43
89,107,0.53
89,108,0.39
89,109,0.36
89,110,0.4
89,111,0.51
89,112,0.39
89,113,0.39
89,114,0.44
89,115,0.58
89,116,0.46
89,117,0.38
89,118,0.49
89,119,0.49
89,120,0.56
89,121,0.47
89,122,0.43
89,123,0.35
89,124,0.42
89,125,0.55
89,126,0.3
89,127,0.33
89,128,0.34
89,129,0.41
89,130,0.36
89,131,0.28
89,132,0.25
89,133,0.26
89,134,0.22
89,135,0.23
89,136,0.21
89,137,0.29
89,138,0.24
89,139,0.38
89,140,0.27
89,141,0.36
89,142,0.39
89,143,0.21
89,144,0.26
89,145,0.35
89,146,0.56
89,147,0.57
89,148,0.41
89,149,0.53
89,150,0.52
89,151,0.34
89,152,0.32
89,153,0.36
89,154,0.29
89,155,0.21
89,156,0.4
89,157,0.41
89,158,0.62
89,159,0.77
89,160,0.4
89,161,0.36
89,162,0.28
89,163,0.21
89,164,0.23
89,165,0.32
90,91,0.63
90,92,0.63
90,93,0.76
90,94,0.77
90,95,0.63
90,96,0.64
90,97,0.77
90,98,0.77
90,99,0.65
90,100,0.84
90,101,0.63
90,102,0.66
90,103,0.8
90,104,0.63
90,105,0.63
90,106,0.44
90,107,0.47
90,108,0.34
90,109,0.36
90,110,0.38
90,111,0.46
90,112,0.32
90,113,0.39
90,114,0.36
90,115,0.48
90,116,0.49
90,117,0.41
90,118,0.5
90,119,0.56
90,120,0.48
90,121,0.56
90,122,0.39
90,123,0.34
90,124,0.43
90,125,0.57
90,126,0.34
90,127,0.31
90,128,0.32
90,129,0.38
90,130,0.38
90,131,0.19
90,132,0.26
90,133,0.21
90,134,0.19
90,135,0.25
90,136,0.2
90,137,0.26
90,138,0.17
90,139,0.35
90,140,0.23
90,141,0.37
90,142,0.33
90,143,0.23
90,144,0.2
90,145,0.36
90,146,0.51
90,147,0.51
90,148,0.38
90,149,0.5
90,150,0.55
90,151,0.27
90,152,0.29
90,153,0.4
90,154,0.28
90,155,0.27
90,156,0.4
90,157,0.37
90,158,0.67
90,159,0.81
90,160,0.4
90,161,0.41
90,162,0.24
90,163,0.22
90,164,0.23
90,165,0.25
91,92,0.72
91,93,0.61
91,94,0.64
91,95,0.78
91,96,0.79
91,97,0.58
91,98,0.63
91,99,0.83
91,100,0.67
91,101,0.75
91,102,0.77
91,103,0.63
91,104,0.46
91,105,0.76
91,106,0.28
91,107,0.34
91,108,0.49
91,109,0.49
91,110,0.5
91,111,0.35
91,112,0.57
91,113,0.52
91,114,0.45
91,115,0.35
91,116,0.35
91,117,0.45
91,118,0.36
91,119,0.33
91,120,0.39
91,121,0.4
91,122,0.54
91,123,0.55
91,124,0.52
91,125,0.4
91,126,0.31
91,127,0.28
91,128,0.26
91,129,0.3
91,130,0.31
91,131,0.41
91,132,0.35
91,133,0.32
91,134,0.44
91,135,0.35
91,136,0.41
91,137,0.44
91,138,0.33
91,139,0.25
91,140,0.42
91,141,0.22
91,142,0.28
91,143,0.36
91,144,0.34
91,145,0.27
91,146,0.44
91,147,0.36
91,148,0.54
91,149,0.35
91,150,0.41
91,151,0.38
91,152,0.34
91,153,0.23
91,154,0.42
91,155,0.41
91,156,0.49
91,157,0.46
91,158,0.83
91,159,0.62
91,160,0.51
91,161,0.51
91,162,0.34
91,163,0.4
91,164,0.38
91,165,0.37
92,93,0.61
92,94,0.67
92,95,0.78
92,96,0.77
92,97,0.63
92,98,0.62
92,99,0.8
92,100,0.68
92,101,0.75
92,102,0.74
92,103,0.61
92,104,0.5
92,105,0.81
92,106,0.32
92,107,0.44
92,108,0.5
92,109,0.45
92,110,0.47
92,111,0.43
92,112,0.46
92,113,0.52
92,114,0.58
92,115,0.43
92,116,0.42
92,117,0.5
92,118,0.34
92,119,0.35
92,120,0.43
92,121,0.37
92,122,0.56
92,123,0.52
92,124,0.55
92,125,0.35
92,126,0.29
92,127,0.21
92,128,0.26
92,129,0.32
92,130,0.25
92,131,0.34
92,132,0.34
92,133,0.37
92,134,0.33
92,135,0.39
92,136,0.32
92,137,0.34
92,138,0.36
92,139,0.28
92,140,0.38
92,141,0.31
92,142,0.28
92,143,0.38
92,144,0.37
92,145,0.31
92,146,0.46
92,147,0.38
92,148,0.56
92,149,0.41
92,150,0.4
92,151,0.35
92,152,0.42
92,153,0.21
92,154,0.41
92,155,0.39
92,156,0.45
92,157,0.52
92,158,0.78
92,159,0.69
92,160,0.53
92,161,0.49
92,162,0.38
92,163,0.32
92,164,0.38
92,165,0.33
93,94,0.73
93,95,0.67
93,96,0.62
93,97,0.73
93,98,0.81
93,99,0.62
93,100,0.79
93,101,0.66
93,102,0.58
93,103,0.78
93,104,0.64
93,105,0.69
93,106,0.38
93,107,0.47
93,108,0.35
93,109,0.37
93,110,0.33
93,111,0.54
93,112,0.34
93,113,0.36
93,114,0.35
93,115,0.45
93,116,0.56
93,117,0.38
93,118,0.5
93,119,0.52
93,120,0.49
93,121,0.56
93,122,0.36
93,123,0.35
93,124,0.38
93,125,0.55
93,126,0.31
93,127,0.36
93,128,0.39
93,129,0.38
93,130,0.38
93,131,0.24
93,132,0.22
93,133,0.28
93,134,0.27
93,135,0.21
93,136,0.17
93,137,0.23
93,138,0.25
93,139,0.39
93,140,0.28
93,141,0.39
93,142,0.32
93,143,0.27
93,144,0.26
93,145,0.31
93,146,0.5
93,147,0.57
93,148,0.43
93,149,0.5
93,150,0.58
93,151,0.3
93,152,0.25
93,153,0.33
93,154,0.19
93,155,0.19
93,156,0.41
93,157,0.33
93,158,0.59
93,159,0.78
93,160,0.37
93,161,0.34
93,162,0.19
93,163,0.23
93,164,0.27
93,165,0.26
94,95,0.67
94,96,0.66
94,97,0.74
94,98,0.79
94,99,0.68
94,100,0.81
94,101,0.72
94,102,0.69
94,103,0.76
94,104,0.64
94,105,0.63
94,106,0.36
94,107,0.53
94,108,0.36
94,109,0.4
94,110,0.43
94,111,0.56
94,112,0.4
94,113,0.38
94,114,0.39
94,115,0.49
94,116,0.5
94,117,0.43
94,118,0.48
94,119,0.47
94,120,0.54
94,121,0.53
94,122,0.39
94,123,0.37
94,124,0.46
94,125,0.51
94,126,0.37
94,127,0.37
94,128,0.39
94,129,0.34
94,130,0.33
94,131,0.23
94,132,0.24
94,133,0.26
94,134,0.26
94,135,0.23
94,136,0.21
94,137,0.25
94,138,0.26
94,139,0.33
94,140,0.3
94,141,0.37
94,142,0.34
94,143,0.26
94,144,0.29
94,145,0.39
94,146,0.51
94,147,0.57
94,148,0.37
94,149,0.59
94,150,0.55
94,151,0.25
94,152,0.26
94,153,0.35
94,154,0.25
94,155,0.24
94,156,0.4
94,157,0.42
94,158,0.65
94,159,0.8
94,160,0.42
94,161,0.38
94,162,0.25
94,163,0.24
94,164,0.3
94,165,0.3
95,96,0.8
95,97,0.62
95,98,0.63
95,99,0.79
95,100,0.65
95,101,0.83
95,102,0.82
95,103,0.63
95,104,0.53
95,105,0.82
95,106,0.27
95,107,0.43
95,108,0.55
95,109,0.5
95,110,0.48
95,111,0.44
95,112,0.52
95,113,0.5
95,114,0.48
95,115,0.38
95,116,0.34
95,117,0.54
95,118,0.34
95,119,0.42
95,120,0.42
95,121,0.36
95,122,0.51
95,123,0.49
95,124,0.54
95,125,0.38
95,126,0.23
95,127,0.24
95,128,0.25
95,129,0.28
95,130,0.29
95,131,0.39
95,132,0.35
95,133,0.35
95,134,0.39
95,135,0.32
95,136,0.31
95,137,0.32
95,138,0.36
95,139,0.31
95,140,0.37
95,141,0.28
95,142,0.35
95,143,0.38
95,144,0.35
95,145,0.33
95,146,0.46
95,147,0.45
95,148,0.53
95,149,0.42
95,150,0.36
95,151,0.36
95,152,0.36
95,153,0.27
95,154,0.39
95,155,0.4
95,156,0.46
95,157,0.55
95,158,0.74
95,159,0.7
95,160,0.53
95,161,0.52
95,162,0.3
95,163,0.39
95,164,0.35
95,165,0.39
96,97,0.66
96,98,0.68
96,99,0.78
96,100,0.62
96,101,0.77
96,102,0.75
96,103,0.61
96,104,0.53
96,105,0.84
96,106,0.3
96,107,0.47
96,108,0.51
96,109,0.49
96,110,0.53
96,111,0.41
96,112,0.52
96,113,0.54
96,114,0.52
96,115,0.45
96,116,0.39
96,117,0.6
96,118,0.39
96,119,0.36
96,120,0.41
96,121,0.33
96,122,0.53
96,123,0.47
96,124,0.5
96,125,0.4
96,126,0.31
96,127,0.23
96,128,0.27
96,129,0.25
96,130,0.26
96,131,0.33
96,132,0.34
96,133,0.42
96,134,0.4
96,135,0.36
96,136,0.36
96,137,0.35
96,138,0.33
96,139,0.34
96,140,0.33
96,141,0.28
96,142,0.28
96,143,0.36
96,144,0.37
96,145,0.32
96,146,0.4
96,147,0.44
96,148,0.55
96,149,0.4
96,150,0.35
96,151,0.41
96,152,0.45
96,153,0.24
96,154,0.38
96,155,0.35
96,156,0.45
96,157,0.55
96,158,0.77
96,159,0.64
96,160,0.5
96,161,0.59
96,162,0.3
96,163,0.35
96,164,0.35
96,165,0.36
97,98,0.76
97,99,0.66
97,100,0.71
97,101,0.67
97,102,0.61
97,103,0.8
97,104,0.62
97,105,0.67
97,106,0.36
97,107,0.47
97,108,0.38
97,109,0.3
97,110,0.32
97,111,0.52
97,112,0.34
97,113,0.31
97,114,0.32
97,115,0.5
97,116,0.52
97,117,0.35
97,118,0.52
97,119,0.52
97,120,0.46
97,121,0.5
97,122,0.34
97,123,0.33
97,124,0.33
97,125,0.53
97,126,0.35
97,127,0.33
97,128,0.31
97,129,0.33
97,130,0.3
97,131,0.25
97,132,0.22
97,133,0.22
97,134,0.24
97,135,0.19
97,136,0.24
97,137,0.17
97,138,0.17
97,139,0.33
97,140,0.2
97,141,0.32
97,142,0.29
97,143,0.25
97,144,0.2
97,145,0.34
97,146,0.54
97,147,0.48
97,148,0.38
97,149,0.5
97,150,0.48
97,151,0.25
97,152,0.27
97,153,0.41
97,154,0.24
97,155,0.25
97,156,0.32
97,157,0.3
97,158,0.62
97,159,0.8
97,160,0.33
97,161,0.34
97,162,0.22
97,163,0.23
97,164,0.23
97,165,0.25
98,99,0.67
98,100,0.84
98,101,0.62
98,102,0.61
98,103,0.8
98,104,0.6
98,105,0.71
98,106,0.47
98,107,0.46
98,108,0.35
98,109,0.39
98,110,0.34
98,111,0.5
98,112,0.33
98,113,0.38
98,114,0.43
98,115,0.53
98,116,0.59
98,117,0.38
98,118,0.45
98,119,0.54
98,120,0.48
98,121,0.57
98,122,0.36
98,123,0.36
98,124,0.45
98,125,0.49
98,126,0.28
98,127,0.33
98,128,0.39
98,129,0.4
98,130,0.37
98,131,0.19
98,132,0.22
98,133,0.23
98,134,0.25
98,135,0.18
98,136,0.24
98,137,0.24
98,138,0.21
98,139,0.3
98,140,0.23
98,141,0.37
98,142,0.33
98,143,0.21
98,144,0.27
98,145,0.38
98,146,0.51
98,147,0.54
98,148,0.4
98,149,0.53
98,150,0.56
98,151,0.24
98,152,0.23
98,153,0.35
98,154,0.27
98,155,0.25
98,156,0.33
98,157,0.33
98,158,0.63
98,159,0.8
98,160,0.44
98,161,0.41
98,162,0.19
98,163,0.17
98,164,0.25
98,165,0.23
99,100,0.69
99,101,0.78
99,102,0.77
99,103,0.59
99,104,0.5
99,105,0.77
99,106,0.31
99,107,0.43
99,108,0.54
99,109,0.52
99,110,0.56
99,111,0.35
99,112,0.49
99,113,0.5
99,114,0.5
99,115,0.37
99,116,0.34
99,117,0.57
99,118,0.31
99,119,0.38
99,120,0.38
99,121,0.36
99,122,0.49
99,123,0.55
99,124,0.51
99,125,0.33
99,126,0.26
99,127,0.26
99,128,0.29
99,129,0.23
99,130,0.27
99,131,0.38
99,132,0.39
99,133,0.35
99,134,0.4
99,135,0.39
99,136,0.42
99,137,0.37
99,138,0.37
99,139,0.25
99,140,0.38
99,141,0.24
99,142,0.31
99,143,0.36
99,144,0.39
99,145,0.32
99,146,0.41
99,147,0.37
99,148,0.56
99,149,0.37
99,150,0.43
99,151,0.31
99,152,0.42
99,153,0.2
99,154,0.38
99,155,0.35
99,156,0.43
99,157,0.51
99,158,0.83
99,159,0.66
99,160,0.47
99,161,0.5
99,162,0.41
99,163,0.4
99,164,0.43
99,165,0.39
100,101,0.68
100,102,0.64
100,103,0.74
100,104,0.61
100,105,0.67
100,106,0.42
100,107,0.44
100,108,0.35
100,109,0.31
100,110,0.37
100,111,0.5
100,112,0.38
100,113,0.4
100,114,0.43
100,115,0.46
100,116,0.54
100,117,0.37
100,118,0.47
100,119,0.55
100,120,0.52
100,121,0.55
100,122,0.35
100,123,0.38
100,124,0.4
100,125,0.48
100,126,0.34
100,127,0.32
100,128,0.31
100,129,0.32
100,130,0.37
100,131,0.19
100,132,0.27
100,133,0.25
100,134,0.18
100,135,0.19
100,136,0.23
100,137,0.23
100,138,0.21
100,139,0.35
100,140,0.26
100,141,0.33
100,142,0.36
100,143,0.19
100,144,0.2
100,145,0.31
100,146,0.49
100,147,0.52
100,148,0.37
100,149,0.52
100,150,0.56
100,151,0.28
100,152,0.3
100,153,0.34
100,154,0.27
100,155,0.25
100,156,0.34
100,157,0.38
100,158,0.65
100,159,0.81
100,160,0.35
100,161,0.41
100,162,0.23
100,163,0.21
100,164,0.2
100,165,0.28
101,102,0.76
101,103,0.67
101,104,0.5
101,105,0.84
101,106,0.27
101,107,0.41
101,108,0.51
101,109,0.47
101,110,0.5
101,111,0.45
101,112,0.54
101,113,0.51
101,114,0.51
101,115,0.45
101,116,0.38
101,117,0.5
101,118,0.31
101,119,0.37
101,120,0.39
101,121,0.42
101,122,0.52
101,123,0.52
101,124,0.51
101,125,0.35
101,126,0.29
101,127,0.28
101,128,0.27
101,129,0.3
101,130,0.26
101,131,0.38
101,132,0.32
101,133,0.38
101,134,0.37
101,135,0.36
101,136,0.32
101,137,0.33
101,138,0.37
101,139,0.33
101,140,0.41
101,141,0.31
101,142,0.27
101,143,0.41
101,144,0.43
101,145,0.32
101,146,0.45
101,147,0.45
101,148,0.51
101,149,0.47
101,150,0.4
101,151,0.41
101,152,0.38
101,153,0.19
101,154,0.36
101,155,0.35
101,156,0.5
101,157,0.49
101,158,0.77
101,159,0.64
101,160,0.51
101,161,0.56
101,162,0.34
101,163,0.39
101,164,0.36
101,165,0.41
102,103,0.65
102,104,0.55
102,105,0.71
102,106,0.3
102,107,0.36
102,108,0.53
102,109,0.51
102,110,0.5
102,111,0.36
102,112,0.56
102,113,0.49
102,114,0.5
102,115,0.34
102,116,0.33
102,117,0.51
102,118,0.37
102,119,0.32
102,120,0.35
102,121,0.34
102,122,0.49
102,123,0.53
102,124,0.47
102,125,0.4
102,126,0.25
102,127,0.3
102,128,0.28
102,129,0.3
102,130,0.28
102,131,0.36
102,132,0.41
102,133,0.35
102,134,0.36
102,135,0.4
102,136,0.36
102,137,0.39
102,138,0.41
102,139,0.22
102,140,0.34
102,141,0.29
102,142,0.24
102,143,0.43
102,144,0.37
102,145,0.23
102,146,0.36
102,147,0.37
102,148,0.51
102,149,0.35
102,150,0.35
102,151,0.35
102,152,0.4
102,153,0.18
102,154,0.38
102,155,0.38
102,156,0.4
102,157,0.49
102,158,0.74
102,159,0.66
102,160,0.49
102,161,0.47
102,162,0.42
102,163,0.41
102,164,0.38
102,165,0.38
103,104,0.62
103,105,0.62
103,106,0.39
103,107,0.44
103,108,0.36
103,109,0.36
103,110,0.32
103,111,0.49
103,112,0.29
103,113,0.31
103,114,0.35
103,115,0.46
103,116,0.49
103,117,0.31
103,118,0.53
103,119,0.53
103,120,0.47
103,121,0.44
103,122,0.35
103,123,0.3
103,124,0.37
103,125,0.52
103,126,0.34
103,127,0.3
103,128,0.33
103,129,0.34
103,130,0.34
103,131,0.22
103,132,0.25
103,133,0.25
103,134,0.21
103,135,0.23
103,136,0.23
103,137,0.17
103,138,0.24
103,139,0.34
103,140,0.26
103,141,0.35
103,142,0.35
103,143,0.2
103,144,0.19
103,145,0.32
103,146,0.53
103,147,0.51
103,148,0.38
103,149,0.45
103,150,0.53
103,151,0.22
103,152,0.23
103,153,0.42
103,154,0.25
103,155,0.2
103,156,0.29
103,157,0.33
103,158,0.56
103,159,0.8
103,160,0.32
103,161,0.33
103,162,0.19
103,163,0.17
103,164,0.19
103,165,0.26
104,105,0.51
104,106,0.45
104,107,0.35
104,108,0.27
104,109,0.24
104,110,0.23
104,111,0.38
104,112,0.27
104,113,0.21
104,114,0.28
104,115,0.31
104,116,0.33
104,117,0.22
104,118,0.39
104,119,0.39
104,120,0.37
104,121,0.36
104,122,0.32
104,123,0.23
104,124,0.24
104,125,0.34
104,126,0.16
104,127,0.16
104,128,0.19
104,129,0.18
104,130,0.24
104,131,0.08
104,132,0.09
104,133,0.08
104,134,0.15
104,135,0.1
104,136,0.14
104,137,0.1
104,138,0.09
104,139,0.22
104,140,0.14
104,141,0.19
104,142,0.19
104,143,0.1
104,144,0.08
104,145,0.19
104,146,0.39
104,147,0.32
104,148,0.24
104,149,0.4
104,150,0.41
104,151,0.1
104,152,0.16
104,153,0.22
104,154,0.11
104,155,0.12
104,156,0.25
104,157,0.21
104,158,0.48
104,159,0.7
104,160,0.29
104,161,0.24
104,162,0.08
104,163,0.06
104,164,0.11
104,165,0.08
105,106,0.33
105,107,0.42
105,108,0.54
105,109,0.48
105,110,0.55
105,111,0.44
105,112,0.5
105,113,0.54
105,114,0.52
105,115,0.45
105,116,0.35
105,117,0.54
105,118,0.36
105,119,0.38
105,120,0.45
105,121,0.36
105,122,0.56
105,123,0.49
105,124,0.47
105,125,0.37
105,126,0.27
105,127,0.21
105,128,0.27
105,129,0.32
105,130,0.3
105,131,0.33
105,132,0.39
105,133,0.44
105,134,0.38
105,135,0.34
105,136,0.34
105,137,0.33
105,138,0.31
105,139,0.34
105,140,0.43
105,141,0.32
105,142,0.33
105,143,0.33
105,144,0.42
105,145,0.26
105,146,0.39
105,147,0.42
105,148,0.53
105,149,0.44
105,150,0.45
105,151,0.36
105,152,0.39
105,153,0.27
105,154,0.36
105,155,0.4
105,156,0.43
105,157,0.55
105,158,0.83
105,159,0.62
105,160,0.49
105,161,0.54
105,162,0.35
105,163,0.31
105,164,0.33
105,165,0.41
106,107,0.62
106,108,0.6
106,109,0.51
106,110,0.55
106,111,0.73
106,112,0.58
106,113,0.56
106,114,0.53
106,115,0.7
106,116,0.71
106,117,0.56
106,118,0.67
106,119,0.74
106,120,0.64
106,121,0.72
106,122,0.57
106,123,0.57
106,124,0.62
106,125,0.7
106,126,0.25
106,127,0.25
106,128,0.22
106,129,0.22
106,130,0.2
106,131,0.2
106,132,0.12
106,133,0.13
106,134,0.1
106,135,0.13
106,136,0.18
106,137,0.11
106,138,0.1
106,139,0.22
106,140,0.17
106,141,0.23
106,142,0.3
106,143,0.16
106,144,0.16
106,145,0.26
106,146,0.41
106,147,0.4
106,148,0.22
106,149,0.36
106,150,0.42
106,151,0.2
106,152,0.21
106,153,0.22
106,154,0.2
106,155,0.13
106,156,0.21
106,157,0.21
106,158,0.25
106,159,0.39
106,160,0.55
106,161,0.62
106,162,0.1
106,163,0.11
106,164,0.16
106,165,0.19
107,108,0.66
107,109,0.68
107,110,0.71
107,111,0.79
107,112,0.66
107,113,0.65
107,114,0.71
107,115,0.79
107,116,0.71
107,117,0.69
107,118,0.77
107,119,0.79
107,120,0.77
107,121,0.79
107,122,0.7
107,123,0.71
107,124,0.67
107,125,0.75
107,126,0.38
107,127,0.37
107,128,0.38
107,129,0.4
107,130,0.33
107,131,0.27
107,132,0.28
107,133,0.35
107,134,0.23
107,135,0.22
107,136,0.25
107,137,0.22
107,138,0.25
107,139,0.38
107,140,0.32
107,141,0.38
107,142,0.41
107,143,0.31
107,144,0.24
107,145,0.44
107,146,0.48
107,147,0.46
107,148,0.42
107,149,0.52
107,150,0.42
107,151,0.31
107,152,0.27
107,153,0.28
107,154,0.3
107,155,0.25
107,156,0.36
107,157,0.34
107,158,0.44
107,159,0.48
107,160,0.72
107,161,0.7
107,162,0.22
107,163,0.28
107,164,0.28
107,165,0.26
108,109,0.74
108,110,0.77
108,111,0.67
108,112,0.79
108,113,0.83
108,114,0.8
108,115,0.62
108,116,0.68
108,117,0.79
108,118,0.65
108,119,0.61
108,120,0.7
108,121,0.68
108,122,0.76
108,123,0.84
108,124,0.8
108,125,0.68
108,126,0.28
108,127,0.23
108,128,0.32
108,129,0.23
108,130,0.28
108,131,0.41
108,132,0.36
108,133,0.42
108,134,0.39
108,135,0.41
108,136,0.32
108,137,0.39
108,138,0.32
108,139,0.31
108,140,0.43
108,141,0.31
108,142,0.32
108,143,0.36
108,144,0.43
108,145,0.31
108,146,0.35
108,147,0.33
108,148,0.53
108,149,0.31
108,150,0.38
108,151,0.33
108,152,0.42
108,153,0.18
108,154,0.42
108,155,0.43
108,156,0.39
108,157,0.44
108,158,0.55
108,159,0.39
108,160,0.71
108,161,0.74
108,162,0.35
108,163,0.32
108,164,0.43
108,165,0.35
109,110,0.8
109,111,0.62
109,112,0.76
109,113,0.81
109,114,0.76
109,115,0.6
109,116,0.67
109,117,0.8
109,118,0.59
109,119,0.6
109,120,0.69
109,121,0.61
109,122,0.8
109,123,0.74
109,124,0.74
109,125,0.63
109,126,0.34
109,127,0.3
109,128,0.29
109,129,0.31
109,130,0.25
109,131,0.34
109,132,0.45
109,133,0.37
109,134,0.41
109,135,0.37
109,136,0.42
109,137,0.42
109,138,0.4
109,139,0.31
109,140,0.37
109,141,0.28
109,142,0.3
109,143,0.38
109,144,0.4
109,145,0.24
109,146,0.32
109,147,0.34
109,148,0.47
109,149,0.38
109,150,0.37
109,151,0.3
109,152,0.32
109,153,0.24
109,154,0.36
109,155,0.4
109,156,0.42
109,157,0.45
109,158,0.47
109,159,0.38
109,160,0.76
109,161,0.77
109,162,0.42
109,163,0.36
109,164,0.38
109,165,0.39
110,111,0.65
110,112,0.79
110,113,0.81
110,114,0.81
110,115,0.7
110,116,0.64
110,117,0.74
110,118,0.64
110,119,0.64
110,120,0.69
110,121,0.69
110,122,0.78
110,123,0.79
110,124,0.78
110,125,0.62
110,126,0.31
110,127,0.3
110,128,0.29
110,129,0.28
110,130,0.34
110,131,0.43
110,132,0.39
110,133,0.41
110,134,0.4
110,135,0.32
110,136,0.37
110,137,0.33
110,138,0.4
110,139,0.24
110,140,0.44
110,141,0.31
110,142,0.3
110,143,0.42
110,144,0.38
110,145,0.31
110,146,0.34
110,147,0.4
110,148,0.47
110,149,0.35
110,150,0.29
110,151,0.35
110,152,0.43
110,153,0.19
110,154,0.43
110,155,0.35
110,156,0.45
110,157,0.45
110,158,0.51
110,159,0.36
110,160,0.74
110,161,0.81
110,162,0.4
110,163,0.39
110,164,0.38
110,165,0.37
111,112,0.67
111,113,0.69
111,114,0.65
111,115,0.84
111,116,0.73
111,117,0.71
111,118,0.76
111,119,0.75
111,120,0.82
111,121,0.74
111,122,0.67
111,123,0.63
111,124,0.72
111,125,0.76
111,126,0.37
111,127,0.37
111,128,0.4
111,129,0.42
111,130,0.34
111,131,0.22
111,132,0.25
111,133,0.33
111,134,0.26
111,135,0.24
111,136,0.26
111,137,0.25
111,138,0.21
111,139,0.39
111,140,0.23
111,141,0.33
111,142,0.38
111,143,0.28
111,144,0.25
111,145,0.35
111,146,0.52
111,147,0.5
111,148,0.35
111,149,0.55
111,150,0.43
111,151,0.35
111,152,0.31
111,153,0.38
111,154,0.24
111,155,0.25
111,156,0.34
111,157,0.39
111,158,0.38
111,159,0.45
111,160,0.71
111,161,0.7
111,162,0.21
111,163,0.22
111,164,0.29
111,165,0.35
112,113,0.77
112,114,0.74
112,115,0.66
112,116,0.6
112,117,0.71
112,118,0.59
112,119,0.58
112,120,0.65
112,121,0.66
112,122,0.75
112,123,0.79
112,124,0.75
112,125,0.62
112,126,0.33
112,127,0.29
112,128,0.28
112,129,0.3
112,130,0.33
112,131,0.41
112,132,0.42
112,133,0.41
112,134,0.43
112,135,0.36
112,136,0.39
112,137,0.46
112,138,0.41
112,139,0.24
112,140,0.37
112,141,0.31
112,142,0.23
112,143,0.44
112,144,0.44
112,145,0.24
112,146,0.35
112,147,0.31
112,148,0.54
112,149,0.37
112,150,0.33
112,151,0.34
112,152,0.34
112,153,0.24
112,154,0.39
112,155,0.42
112,156,0.44
112,157,0.45
112,158,0.53
112,159,0.4
112,160,0.74
112,161,0.77
112,162,0.34
112,163,0.38
112,164,0.4
112,165,0.34
113,114,0.82
113,115,0.62
113,116,0.64
113,117,0.78
113,118,0.57
113,119,0.62
113,120,0.69
113,121,0.6
113,122,0.8
113,123,0.76
113,124,0.78
113,125,0.64
113,126,0.33
113,127,0.29
113,128,0.3
113,129,0.28
113,130,0.32
113,131,0.44
113,132,0.43
113,133,0.35
113,134,0.38
113,135,0.37
113,136,0.4
113,137,0.38
113,138,0.36
113,139,0.32
113,140,0.44
113,141,0.24
113,142,0.28
113,143,0.4
113,144,0.39
113,145,0.23
113,146,0.37
113,147,0.38
113,148,0.49
113,149,0.32
113,150,0.38
113,151,0.37
113,152,0.38
113,153,0.24
113,154,0.42
113,155,0.36
113,156,0.44
113,157,0.47
113,158,0.5
113,159,0.33
113,160,0.77
113,161,0.78
113,162,0.33
113,163,0.31
113,164,0.46
113,165,0.36
114,115,0.72
114,116,0.64
114,117,0.79
114,118,0.64
114,119,0.61
114,120,0.66
114,121,0.61
114,122,0.79
114,123,0.8
114,124,0.81
114,125,0.65
114,126,0.23
114,127,0.24
114,128,0.27
114,129,0.35
114,130,0.29
114,131,0.36
114,132,0.39
114,133,0.4
114,134,0.31
114,135,0.36
114,136,0.4
114,137,0.32
114,138,0.33
114,139,0.27
114,140,0.42
114,141,0.3
114,142,0.25
114,143,0.35
114,144,0.33
